2048,81920,81920,-628012950.000,1495799.400,18.259
2048,163840,163840,1050375105.000,3009831.600,18.371
2,3072,384,-1649736577.000,18055.000,5.877
2,9216,1152,-1005233353.000,54306.400,5.893
2,81920,10240,-447248520.000,484755.800,5.917
2,122880,15360,-80757080.000,725919.600,5.908
2,327680,40960,1578174923.000,1945557.800,5.937
2,655360,81920,656615342.000,3899523.200,5.950
2,1310720,163840,1192523030.000,7760358.800,5.921
128,384,384,-1756853047.000,2506.800,6.528
128,1152,1152,140525657.000,7531.400,6.538
128,10240,10240,-1919350860.000,76361.400,7.457
128,15360,15360,-358815021.000,115963.800,7.550
128,40960,40960,1016210163.000,386489.000,9.436
128,81920,81920,-447248520.000,1269313.800,15.495
128,163840,163840,80619621.000,2758303.400,16.835
512,384,384,-1756853047.000,2701.400,7.035
512,1152,1152,140525657.000,10108.000,8.774
512,10240,10240,-1919350860.000,87483.600,8.543
512,15360,15360,-358815021.000,213934.400,13.928
512,40960,40960,1016210163.000,688896.600,16.819
512,81920,81920,-447248520.000,1400080.600,17.091
512,163840,163840,80619621.000,2777321.000,16.951
1024,384,384,-1756853047.000,3637.000,9.471
1024,1152,1152,140525657.000,9976.200,8.660
1024,10240,10240,-1919350860.000,147994.000,14.453
1024,15360,15360,-358815021.000,247841.600,16.136
1024,40960,40960,1016210163.000,734205.800,17.925
1024,81920,81920,-447248520.000,1436239.800,17.532
1024,163840,163840,80619621.000,2814168.200,17.176
2048,384,384,-1756853047.000,3811.000,9.924
2048,1152,1152,140525657.000,9271.000,8.048
2048,10240,10240,-1919350860.000,180333.600,17.611
2048,15360,15360,-358815021.000,275120.000,17.911
2048,40960,40960,1016210163.000,744569.800,18.178
2048,81920,81920,-447248520.000,1469932.200,17.944
2048,163840,163840,80619621.000,2993875.000,18.273
2,3072,384,-1649736577.000,18043.400,5.874
2,9216,1152,-1005233353.000,54342.000,5.896
2,81920,10240,-447248520.000,483618.000,5.904
2,122880,15360,-80757080.000,727393.200,5.920
2,327680,40960,1578174923.000,1946821.800,5.941
2,655360,81920,-1857340853.000,3885224.000,5.928
2,1310720,163840,-308041703.000,7769836.800,5.928
128,384,384,729433101.000,2510.800,6.539
128,1152,1152,1388513424.000,7582.600,6.582
128,10240,10240,-490721651.000,77833.800,7.601
128,15360,15360,1519480226.000,118228.800,7.697
128,40960,40960,-1664956455.000,378653.200,9.244
128,81920,81920,1985398961.000,1276869.200,15.587
128,163840,163840,-586198699.000,2771691.000,16.917
512,384,384,729433101.000,2851.600,7.426
512,1152,1152,1388513424.000,9664.800,8.390
512,10240,10240,-490721651.000,97049.200,9.477
512,15360,15360,1519480226.000,221329.600,14.409
512,40960,40960,-1664956455.000,695726.600,16.986
512,81920,81920,1985398961.000,1399486.000,17.084
512,163840,163840,-586198699.000,2872006.200,17.529
1024,384,384,729433101.000,3175.800,8.270
1024,1152,1152,1388513424.000,9573.000,8.310
1024,10240,10240,-490721651.000,146057.000,14.263
1024,15360,15360,1519480226.000,256469.400,16.697
1024,40960,40960,-1664956455.000,695513.400,16.980
1024,81920,81920,1985398961.000,1400026.800,17.090
1024,163840,163840,-586198699.000,2760259.800,16.847
2048,384,384,729433101.000,3725.600,9.702
2048,1152,1152,1388513424.000,9169.000,7.959
2048,10240,10240,-490721651.000,179514.600,17.531
2048,15360,15360,1519480226.000,287343.800,18.707
2048,40960,40960,-1664956455.000,756620.400,18.472
2048,81920,81920,1985398961.000,1492129.600,18.214
2048,163840,163840,-586198699.000,2959135.200,18.061
2,3072,384,611235824.000,18056.400,5.878
2,9216,1152,717344044.000,54356.400,5.898
2,81920,10240,1985398961.000,484690.400,5.917
2,122880,15360,-1692865715.000,726460.000,5.912
2,327680,40960,884553074.000,1938298.400,5.915
2,655360,81920,-1857340853.000,3892031.600,5.939
2,1310720,163840,-308041703.000,7758679.400,5.919
128,384,384,729433101.000,2506.800,6.528
128,1152,1152,1388513424.000,7582.000,6.582
128,10240,10240,-490721651.000,80383.600,7.850
128,15360,15360,1519480226.000,116370.800,7.576
128,40960,40960,-1664956455.000,354917.200,8.665
128,81920,81920,1985398961.000,1274294.200,15.555
128,163840,163840,-586198699.000,2767810.200,16.893
512,384,384,405437678.000,2643.600,6.884
512,1152,1152,627965374.000,9914.600,8.606
512,10240,10240,-1484115153.000,92048.400,8.989
512,15360,15360,-1898694693.000,218174.400,14.204
512,40960,40960,-2018453743.000,694718.600,16.961
512,81920,81920,-1133932664.000,1363464.200,16.644
512,163840,163840,-1013269043.000,2798208.400,17.079
1024,384,384,405437678.000,3655.000,9.518
1024,1152,1152,627965374.000,9461.200,8.213
1024,10240,10240,-1484115153.000,149300.000,14.580
1024,15360,15360,-1898694693.000,249339.400,16.233
1024,40960,40960,-2018453743.000,726164.200,17.729
1024,81920,81920,-1133932664.000,1446510.800,17.658
1024,163840,163840,-1013269043.000,2865317.400,17.489
2048,384,384,405437678.000,6722.400,17.506
2048,1152,1152,627965374.000,9283.600,8.059
2048,10240,10240,-1484115153.000,179359.200,17.516
2048,15360,15360,-1898694693.000,270410.000,17.605
2048,40960,40960,-2018453743.000,748413.200,18.272
2048,81920,81920,-1133932664.000,1497554.600,18.281
2048,163840,163840,-1013269043.000,2990091.000,18.250
2,3072,384,-309979310.000,18053.200,5.877
2,9216,1152,1095280279.000,54320.800,5.894
2,81920,10240,-1133932664.000,484148.600,5.910
2,122880,15360,1222826153.000,725919.400,5.908
2,327680,40960,845708334.000,1940160.800,5.921
2,655360,81920,-1136836851.000,3901078.400,5.953
2,1310720,163840,335268087.000,7755058.600,5.917
128,384,384,405437678.000,2507.000,6.529
128,1152,1152,627965374.000,7544.600,6.549
128,10240,10240,-1484115153.000,78196.400,7.636
128,15360,15360,-1898694693.000,113799.200,7.409
128,40960,40960,-2018453743.000,365130.400,8.914
128,81920,81920,-1133932664.000,1264253.000,15.433
128,163840,163840,-1013269043.000,2812232.400,17.165
512,384,384,405437678.000,2631.200,6.852
512,1152,1152,627965374.000,9548.200,8.288
512,10240,10240,-1484115153.000,93100.600,9.092
512,15360,15360,-1898694693.000,223127.800,14.527
512,40960,40960,-2018453743.000,687213.200,16.778
512,81920,81920,-1133932664.000,1418138.000,17.311
512,163840,163840,-1013269043.000,2856589.000,17.435
1024,384,384,405437678.000,3191.000,8.310
1024,1152,1152,627965374.000,9558.400,8.297
1024,10240,10240,-1484115153.000,173998.200,16.992
1024,15360,15360,-1898694693.000,255671.400,16.645
1024,40960,40960,-2018453743.000,681490.200,16.638
1024,81920,81920,2088794670.000,1433844.400,17.503
1024,163840,163840,-764911382.000,2912178.600,17.775
2048,384,384,-1277683526.000,3074.600,8.007
2048,1152,1152,-1907542014.000,9152.600,7.945
2048,10240,10240,571397049.000,180623.600,17.639
2048,15360,15360,-1670717589.000,269200.600,17.526
2048,40960,40960,-429025418.000,752185.800,18.364
2048,81920,81920,2088794670.000,1502230.600,18.338
2048,163840,163840,-764911382.000,2998972.600,18.304
2,3072,384,-650325690.000,18027.800,5.868
2,9216,1152,873289101.000,54280.600,5.890
2,81920,10240,2088794670.000,483503.800,5.902
2,122880,15360,444022255.000,727922.800,5.924
2,327680,40960,-1077863926.000,1954366.400,5.964
2,655360,81920,-912756281.000,3901519.400,5.953
2,1310720,163840,170271560.000,7759921.400,5.920
128,384,384,-1277683526.000,2512.800,6.544
128,1152,1152,-1907542014.000,7554.200,6.557
128,10240,10240,571397049.000,78695.600,7.685
128,15360,15360,-1670717589.000,116601.400,7.591
128,40960,40960,-429025418.000,352052.000,8.595
128,81920,81920,2088794670.000,1263693.400,15.426
128,163840,163840,-764911382.000,2764867.000,16.875
512,384,384,-1277683526.000,2656.600,6.918
512,1152,1152,-1907542014.000,9827.600,8.531
512,10240,10240,571397049.000,91159.800,8.902
512,15360,15360,-1670717589.000,218030.600,14.195
512,40960,40960,-429025418.000,685102.200,16.726
512,81920,81920,2088794670.000,1375026.200,16.785
512,163840,163840,-764911382.000,2780529.000,16.971
1024,384,384,-1277683526.000,3310.200,8.620
1024,1152,1152,-1907542014.000,9831.200,8.534
1024,10240,10240,571397049.000,149574.800,14.607
1024,15360,15360,-1670717589.000,245518.800,15.984
1024,40960,40960,-429025418.000,693391.400,16.929
1024,81920,81920,2088794670.000,1421015.600,17.346
1024,163840,163840,-764911382.000,2756279.000,16.823
2048,384,384,985828620.000,3451.800,8.989
2048,1152,1152,1694957082.000,9363.400,8.128
2048,10240,10240,1722285461.000,176842.400,17.270
2048,15360,15360,1552765231.000,275105.000,17.910
2048,40960,40960,-993600926.000,743064.600,18.141
2048,81920,81920,-2017239430.000,1483107.200,18.104
2048,163840,163840,-1280709319.000,2990490.800,18.253
2,3072,384,-1214425044.000,18067.600,5.881
2,9216,1152,-1599925176.000,54316.000,5.894
2,81920,10240,-2017239430.000,483531.200,5.902
2,122880,15360,1606685139.000,730648.600,5.946
2,327680,40960,-1015173102.000,1956468.600,5.971
2,655360,81920,-1349527725.000,3901338.400,5.953
2,1310720,163840,882802000.000,7765829.600,5.925
128,384,384,985828620.000,2504.200,6.521
128,1152,1152,1694957082.000,7586.000,6.585
128,10240,10240,1722285461.000,76012.000,7.423
128,15360,15360,1552765231.000,114931.400,7.483
128,40960,40960,-993600926.000,361099.600,8.816
128,81920,81920,-2017239430.000,1266943.400,15.466
128,163840,163840,-1280709319.000,2774612.000,16.935
512,384,384,985828620.000,2713.600,7.067
512,1152,1152,1694957082.000,9331.600,8.100
512,10240,10240,1722285461.000,90716.400,8.859
512,15360,15360,1552765231.000,225808.200,14.701
512,40960,40960,-993600926.000,690763.000,16.864
512,81920,81920,-2017239430.000,1431932.600,17.480
512,163840,163840,-1280709319.000,2805881.200,17.126
1024,384,384,985828620.000,3582.000,9.328
1024,1152,1152,1694957082.000,9851.600,8.552
1024,10240,10240,1722285461.000,154109.000,15.050
1024,15360,15360,1552765231.000,242986.600,15.819
1024,40960,40960,-993600926.000,693166.400,16.923
1024,81920,81920,-2017239430.000,1423293.000,17.374
1024,163840,163840,-1280709319.000,2801253.400,17.097
2048,384,384,985828620.000,3395.800,8.843
2048,1152,1152,1694957082.000,9368.200,8.132
2048,10240,10240,1722285461.000,176895.600,17.275
2048,15360,15360,1552765231.000,275905.400,17.963
2048,40960,40960,-993600926.000,732981.200,17.895
2048,81920,81920,-2017239430.000,1473649.200,17.989
2048,163840,163840,773193552.000,2989333.600,18.245
2,3072,384,-1661435029.000,18053.800,5.877
2,9216,1152,-1463674372.000,54314.600,5.894
2,81920,10240,1799234202.000,483562.800,5.903
2,122880,15360,-844605445.000,726182.800,5.910
2,327680,40960,1791673645.000,1945788.600,5.938
2,655360,81920,1824149213.000,3894313.600,5.942
2,1310720,163840,-962919388.000,7762592.800,5.922
128,384,384,-486177558.000,2502.600,6.517
128,1152,1152,1710729241.000,7602.200,6.599
128,10240,10240,158596076.000,78740.400,7.689
128,15360,15360,44820337.000,113818.200,7.410
128,40960,40960,-470383855.000,382451.000,9.337
128,81920,81920,1799234202.000,1266097.800,15.455
128,163840,163840,773193552.000,2809453.800,17.148
512,384,384,-486177558.000,2744.600,7.147
512,1152,1152,1710729241.000,8788.800,7.629
512,10240,10240,158596076.000,104570.600,10.212
512,15360,15360,44820337.000,221063.400,14.392
512,40960,40960,-470383855.000,677302.000,16.536
512,81920,81920,1799234202.000,1376527.200,16.803
512,163840,163840,773193552.000,2811736.600,17.161
1024,384,384,-486177558.000,3586.000,9.339
1024,1152,1152,1710729241.000,9946.200,8.634
1024,10240,10240,158596076.000,144968.200,14.157
1024,15360,15360,44820337.000,273927.600,17.834
1024,40960,40960,-470383855.000,695613.800,16.983
1024,81920,81920,1799234202.000,1400847.800,17.100
1024,163840,163840,773193552.000,2753268.400,16.805
2048,384,384,-486177558.000,3079.400,8.019
2048,1152,1152,1710729241.000,9301.000,8.074
2048,10240,10240,158596076.000,192634.000,18.812
2048,15360,15360,44820337.000,276101.600,17.975
2048,40960,40960,-470383855.000,731627.200,17.862
2048,81920,81920,1799234202.000,1506702.400,18.392
2048,163840,163840,773193552.000,2963530.000,18.088
