1024,10240,10240,33.373,187676.800,18.328
1024,15360,15360,-97.227,287484.000,18.716
1024,40960,40960,174.929,735524.400,17.957
1024,81920,81920,364.247,1464398.800,17.876
1024,163840,163840,951.809,2964361.200,18.093
2,1536,384,-37.134,10858.800,7.070
2,4608,1152,-19.118,32846.400,7.128
2,40960,10240,78.266,294301.800,7.185
2,61440,15360,-143.829,439954.800,7.161
2,163840,40960,-794.596,1197129.200,7.307
2,327680,81920,228.862,2347755.800,7.165
2,655360,163840,315.399,4698117.400,7.169
8,384,384,5.070,2719.200,7.081
8,1152,1152,-27.874,8230.400,7.144
8,10240,10240,170.281,73219.800,7.150
8,15360,15360,331.540,110129.600,7.170
8,40960,40960,78.266,296932.600,7.249
8,81920,81920,-256.876,592342.800,7.231
8,163840,163840,-794.596,1184916.600,7.232
128,384,384,5.070,2742.600,7.142
128,1152,1152,-27.874,10362.000,8.995
128,10240,10240,170.281,77807.200,7.598
128,15360,15360,331.540,121807.200,7.930
128,40960,40960,78.266,627672.400,15.324
128,81920,81920,-256.876,1288428.600,15.728
128,163840,163840,-794.596,2600105.600,15.870
512,384,384,5.070,3750.200,9.766
512,1152,1152,-27.874,9856.600,8.556
512,10240,10240,170.281,154325.400,15.071
512,15360,15360,331.540,274844.200,17.894
512,40960,40960,78.266,669526.200,16.346
512,81920,81920,-256.876,1420162.600,17.336
512,163840,163840,-794.596,2742607.800,16.740
1024,384,384,5.070,3427.600,8.926
1024,1152,1152,-27.874,9385.600,8.147
1024,10240,10240,170.281,176669.400,17.253
1024,15360,15360,331.540,273265.600,17.791
1024,40960,40960,78.266,727767.800,17.768
1024,81920,81920,-256.876,1460093.400,17.823
1024,163840,163840,-794.596,2939102.200,17.939
2,1536,384,-37.134,10860.600,7.071
2,4608,1152,-19.118,32704.600,7.097
2,40960,10240,78.266,291509.000,7.117
2,61440,15360,-143.829,439345.600,7.151
2,163840,40960,-794.596,1179119.000,7.197
2,327680,81920,228.862,2362853.600,7.211
2,655360,163840,315.399,4703984.800,7.178
8,384,384,5.070,2719.600,7.082
8,1152,1152,-27.874,8223.400,7.138
8,10240,10240,170.281,74074.600,7.234
8,15360,15360,331.540,111223.200,7.241
8,40960,40960,78.266,296375.200,7.236
8,81920,81920,-256.876,592946.400,7.238
8,163840,163840,-794.596,1182936.800,7.220
128,384,384,5.070,2734.000,7.120
128,1152,1152,-27.874,8598.600,7.464
128,10240,10240,170.281,80752.000,7.886
128,15360,15360,331.540,123486.000,8.039
128,40960,40960,78.266,624761.000,15.253
128,81920,81920,-256.876,1285593.800,15.693
128,163840,163840,-794.596,2610171.400,15.931
512,384,384,5.070,3366.400,8.767
512,1152,1152,-27.874,9505.400,8.251
512,10240,10240,170.281,149127.600,14.563
512,15360,15360,138.005,240687.600,15.670
512,40960,40960,313.509,719632.000,17.569
512,81920,81920,555.146,1406360.000,17.167
512,163840,163840,-83.681,2763415.200,16.867
1024,384,384,53.220,3960.600,10.314
1024,1152,1152,48.187,8874.600,7.704
1024,10240,10240,130.293,187640.200,18.324
1024,15360,15360,138.005,281265.200,18.312
1024,40960,40960,313.509,725819.800,17.720
1024,81920,81920,555.146,1475531.200,18.012
1024,163840,163840,-83.681,2939938.400,17.944
2,1536,384,62.136,10877.600,7.082
2,4608,1152,128.554,32846.200,7.128
2,40960,10240,313.509,293240.800,7.159
2,61440,15360,528.867,440441.000,7.169
2,163840,40960,-83.681,1197836.200,7.311
2,327680,81920,-537.893,2378097.000,7.257
2,655360,163840,-1781.824,4706907.600,7.182
8,384,384,53.220,2709.200,7.055
8,1152,1152,48.187,8231.000,7.145
8,10240,10240,130.293,73277.800,7.156
8,15360,15360,138.005,112464.200,7.322
8,40960,40960,313.509,304982.000,7.446
8,81920,81920,555.146,592746.000,7.236
8,163840,163840,-83.681,1183665.600,7.225
128,384,384,53.220,2758.200,7.183
128,1152,1152,48.187,8638.000,7.498
128,10240,10240,130.293,77325.800,7.551
128,15360,15360,138.005,121555.600,7.914
128,40960,40960,313.509,633447.200,15.465
128,81920,81920,555.146,1310395.800,15.996
128,163840,163840,-83.681,2620294.400,15.993
512,384,384,53.220,3355.400,8.738
512,1152,1152,48.187,9514.800,8.259
512,10240,10240,130.293,154846.400,15.122
512,15360,15360,138.005,248101.000,16.152
512,40960,40960,313.509,693909.400,16.941
512,81920,81920,555.146,1383837.600,16.893
512,163840,163840,-83.681,2805411.800,17.123
1024,384,384,53.220,3849.000,10.023
1024,1152,1152,48.187,9892.400,8.587
1024,10240,10240,130.293,194815.200,19.025
1024,15360,15360,138.005,276591.400,18.007
1024,40960,40960,313.509,729113.800,17.801
1024,81920,81920,-93.418,1472505.200,17.975
1024,163840,163840,-250.912,2941755.400,17.955
2,1536,384,-5.104,11840.400,7.709
2,4608,1152,-17.868,32842.400,7.127
2,40960,10240,-54.443,291764.200,7.123
2,61440,15360,-219.745,439520.800,7.154
2,163840,40960,-250.912,1175701.200,7.176
2,327680,81920,243.723,2366070.800,7.221
2,655360,163840,-721.776,4702883.200,7.176
8,384,384,-20.303,3864.200,10.063
8,1152,1152,-5.347,8226.400,7.141
8,10240,10240,-18.761,74620.000,7.287
8,15360,15360,-58.470,111261.000,7.244
8,40960,40960,-54.443,301192.600,7.353
8,81920,81920,-93.418,591670.400,7.223
8,163840,163840,-250.912,1183708.000,7.225
128,384,384,-20.303,2761.800,7.192
128,1152,1152,-5.347,8579.400,7.447
128,10240,10240,-18.761,77761.200,7.594
128,15360,15360,-58.470,128688.200,8.378
128,40960,40960,-54.443,639302.800,15.608
128,81920,81920,-93.418,1289255.200,15.738
128,163840,163840,-250.912,2663971.000,16.260
512,384,384,-20.303,6572.000,17.115
512,1152,1152,-5.347,9682.400,8.405
512,10240,10240,-18.761,147382.400,14.393
512,15360,15360,-58.470,247786.000,16.132
512,40960,40960,-54.443,686288.400,16.755
512,81920,81920,-93.418,1475532.000,18.012
512,163840,163840,-250.912,2791272.800,17.037
1024,384,384,-20.303,3157.400,8.222
1024,1152,1152,-5.347,9621.400,8.352
1024,10240,10240,-18.761,194045.400,18.950
1024,15360,15360,-58.470,279996.800,18.229
1024,40960,40960,-54.443,736431.000,17.979
1024,81920,81920,-93.418,1465516.800,17.890
1024,163840,163840,-250.912,2934783.600,17.912
2,1536,384,-5.104,10867.400,7.075
2,4608,1152,-17.868,32699.800,7.096
2,40960,10240,-54.443,292742.200,7.147
2,61440,15360,-219.745,440427.000,7.168
2,163840,40960,-250.912,1173058.400,7.160
2,327680,81920,-198.127,2367196.800,7.224
2,655360,163840,-1598.942,4699800.800,7.171
8,384,384,-0.436,2737.400,7.129
8,1152,1152,29.700,8230.000,7.144
8,10240,10240,-75.662,73204.000,7.149
8,15360,15360,-42.556,111689.600,7.271
8,40960,40960,136.253,297939.400,7.274
8,81920,81920,-15.881,600508.400,7.330
8,163840,163840,379.331,1187116.400,7.246
128,384,384,-0.436,2758.600,7.184
128,1152,1152,29.700,8889.400,7.716
128,10240,10240,-75.662,76819.800,7.502
128,15360,15360,-42.556,120630.000,7.854
128,40960,40960,136.253,642134.000,15.677
128,81920,81920,-15.881,1322239.200,16.141
128,163840,163840,379.331,2668115.600,16.285
512,384,384,-0.436,3631.800,9.458
512,1152,1152,29.700,9237.200,8.018
512,10240,10240,-75.662,151114.200,14.757
512,15360,15360,-42.556,252151.600,16.416
512,40960,40960,136.253,712626.200,17.398
512,81920,81920,-15.881,1374893.600,16.783
512,163840,163840,379.331,2796308.800,17.067
1024,384,384,-0.436,5146.200,13.402
1024,1152,1152,29.700,9364.800,8.129
1024,10240,10240,-75.662,194688.000,19.012
1024,15360,15360,-42.556,272526.200,17.743
1024,40960,40960,136.253,736265.000,17.975
1024,81920,81920,-15.881,1465084.000,17.884
1024,163840,163840,379.331,2942871.400,17.962
2,1536,384,46.539,10874.400,7.080
2,4608,1152,120.054,32745.400,7.106
2,40960,10240,136.253,291880.000,7.126
2,61440,15360,-285.054,440683.200,7.173
2,163840,40960,379.331,1174713.200,7.170
2,327680,81920,-198.127,2361686.800,7.207
2,655360,163840,-1598.942,4700546.800,7.172
8,384,384,-0.436,2706.000,7.047
8,1152,1152,29.700,8218.400,7.134
8,10240,10240,-75.662,73257.400,7.154
8,15360,15360,-42.556,110672.000,7.205
8,40960,40960,136.253,298965.400,7.299
8,81920,81920,-15.881,593031.800,7.239
8,163840,163840,379.331,1182436.800,7.217
128,384,384,-0.436,2780.800,7.242
128,1152,1152,29.700,8625.000,7.487
128,10240,10240,-75.662,76234.000,7.445
128,15360,15360,-42.556,123529.000,8.042
128,40960,40960,136.253,631456.600,15.416
128,81920,81920,-15.881,1279669.400,15.621
128,163840,163840,379.331,2602474.800,15.884
512,384,384,-0.436,3574.400,9.308
512,1152,1152,29.700,9430.000,8.186
512,10240,10240,-75.662,140883.000,13.758
512,15360,15360,-42.556,243497.400,15.853
512,40960,40960,136.253,682198.200,16.655
512,81920,81920,-15.881,1407231.400,17.178
512,163840,163840,379.331,2750087.400,16.785
1024,384,384,21.615,4989.600,12.994
1024,1152,1152,-18.666,9602.400,8.335
1024,10240,10240,114.193,179424.200,17.522
1024,15360,15360,82.070,268599.600,17.487
1024,40960,40960,512.208,728348.400,17.782
1024,81920,81920,585.394,1484751.000,18.124
1024,163840,163840,93.630,2929569.800,17.881
